"t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","ID","time","t0_absolute","Woman","SD"
NA,1,136973,10,10,7,5,15,16,4,11,8,6,NA,"16,4",1,7.298,"271",1,NA,0,"Sleep Deprivation"
NA,2,156312,1,1,7,2,7,15,16,14,6,3,NA,"9,6",1,1.353,"271",2,NA,0,"Sleep Deprivation"
NA,2,168458,2,2,7,5,3,10,15,9,6,8,NA,"6,2",1,1.273,"271",2,NA,0,"Sleep Deprivation"
NA,2,181247,3,3,7,7,11,16,3,5,4,13,NA,"5,5",1,1.794,"271",2,NA,0,"Sleep Deprivation"
NA,2,193596,4,4,7,14,3,7,13,15,8,2,NA,"5,3",0,1.352,"271",2,NA,0,"Sleep Deprivation"
NA,2,206443,5,5,7,2,9,5,16,1,6,11,NA,"10,6",1,1.815,"271",2,NA,0,"Sleep Deprivation"
NA,2,218686,6,6,7,1,16,10,4,5,13,8,NA,"5,5",1,1.3,"271",2,NA,0,"Sleep Deprivation"
NA,2,230848,7,7,7,10,11,14,16,8,9,5,NA,"10,1",1,1.244,"271",2,NA,0,"Sleep Deprivation"
NA,2,243445,8,8,7,10,6,1,7,14,4,16,NA,"11,7",1,1.563,"271",2,NA,0,"Sleep Deprivation"
NA,2,258216,9,9,7,6,16,14,15,9,10,5,NA,"12,1",1,3.839,"271",2,NA,0,"Sleep Deprivation"
NA,2,270168,10,10,7,13,9,5,3,4,8,15,NA,"15,7",1,1.027,"271",2,NA,0,"Sleep Deprivation"
NA,4,396389,1,1,7,1,3,11,14,10,12,15,NA,"15,7",1,1.222,"271",3,NA,0,"Sleep Deprivation"
NA,4,408740,2,2,7,16,12,1,4,13,9,11,NA,"12,2",1,1.323,"271",3,NA,0,"Sleep Deprivation"
NA,4,420892,3,3,7,7,3,14,1,6,11,16,NA,"2,6",0,1.093,"271",3,NA,0,"Sleep Deprivation"
NA,4,432910,4,4,7,14,3,7,4,11,16,15,NA,"5,5",1,1.064,"271",3,NA,0,"Sleep Deprivation"
NA,4,444951,5,5,7,11,1,12,2,4,10,5,NA,"2,4",1,1.172,"271",3,NA,0,"Sleep Deprivation"
NA,4,457583,6,6,7,5,13,11,15,14,1,6,NA,"15,7",1,1.652,"271",3,NA,0,"Sleep Deprivation"
NA,4,469965,7,7,7,3,11,9,7,4,6,15,NA,"4,5",1,1.404,"271",3,NA,0,"Sleep Deprivation"
NA,4,482463,8,8,7,13,14,1,10,6,2,8,NA,"7,4",0,1.403,"271",3,NA,0,"Sleep Deprivation"
NA,4,494705,9,9,7,3,14,16,11,2,1,12,NA,"14,2",1,1.33,"271",3,NA,0,"Sleep Deprivation"
NA,4,507104,10,10,7,7,9,16,5,4,10,8,NA,"16,5",1,1.471,"271",3,NA,0,"Sleep Deprivation"
NA,2,161469,1,1,7,5,9,14,10,7,6,16,NA,"10,4",1,2.941,"272",0,NA,0,"Sleep Deprivation"
NA,2,173761,2,2,7,3,6,5,2,14,13,9,NA,"7,7",1,1.317,"272",0,NA,0,"Sleep Deprivation"
NA,2,187058,3,3,7,1,5,6,2,11,7,10,NA,"5,2",1,2.295,"272",0,NA,0,"Sleep Deprivation"
NA,2,199622,4,4,7,10,4,11,14,16,7,9,NA,"11,2",0,1.575,"272",0,NA,0,"Sleep Deprivation"
NA,2,211649,5,5,7,7,6,5,12,11,16,3,NA,"3,7",1,1.07,"272",0,NA,0,"Sleep Deprivation"
NA,2,225292,6,6,7,1,6,16,14,12,15,8,NA,"12,3",1,2.672,"272",0,NA,0,"Sleep Deprivation"
NA,2,237412,7,7,7,2,5,7,8,12,1,10,NA,"7,6",1,1.151,"272",0,NA,0,"Sleep Deprivation"
NA,2,251022,8,8,7,4,7,12,2,14,3,5,NA,"11,6",1,2.603,"272",0,NA,0,"Sleep Deprivation"
NA,2,263807,9,9,7,5,3,12,1,9,2,15,NA,"3,2",1,1.808,"272",0,NA,0,"Sleep Deprivation"
NA,2,276629,10,10,7,12,5,15,7,11,2,8,NA,"7,6",1,1.841,"272",0,NA,0,"Sleep Deprivation"
NA,5,549779,1,1,7,5,9,8,10,6,13,2,NA,"8,3",1,1.553,"272",1,NA,0,"Sleep Deprivation"
NA,5,562905,2,2,7,5,13,4,16,8,2,6,NA,"2,3",1,2.149,"272",1,NA,0,"Sleep Deprivation"
NA,5,577348,3,3,7,11,16,6,14,5,3,15,NA,"15,7",1,3.467,"272",1,NA,0,"Sleep Deprivation"
NA,5,589540,4,4,7,12,15,1,16,6,4,9,NA,"15,2",1,1.215,"272",1,NA,0,"Sleep Deprivation"
NA,5,602063,5,5,7,16,6,14,12,2,7,15,NA,"7,6",1,1.548,"272",1,NA,0,"Sleep Deprivation"
NA,5,614976,6,6,7,1,11,3,7,4,13,12,NA,"8,1",1,1.928,"272",1,NA,0,"Sleep Deprivation"
NA,5,628745,7,7,7,9,1,12,14,10,11,3,NA,"1,3",0,2.788,"272",1,NA,0,"Sleep Deprivation"
NA,5,641255,8,8,7,1,6,14,9,16,5,15,NA,"14,3",1,1.541,"272",1,NA,0,"Sleep Deprivation"
NA,5,653286,9,9,7,9,2,7,4,16,1,10,NA,"10,7",1,1.065,"272",1,NA,0,"Sleep Deprivation"
NA,5,665801,10,10,7,5,3,16,2,15,4,1,NA,"3,2",1,1.539,"272",1,NA,0,"Sleep Deprivation"
NA,3,276044,1,1,7,5,1,8,3,12,13,14,NA,"1,2",1,1.514,"272",2,NA,0,"Sleep Deprivation"
NA,3,288023,2,2,7,3,16,9,15,8,6,2,NA,"6,6",1,1.011,"272",2,NA,0,"Sleep Deprivation"
NA,3,301153,3,3,7,11,12,7,9,16,4,5,NA,"12,2",1,2.137,"272",2,NA,0,"Sleep Deprivation"
NA,3,314508,4,4,7,12,14,1,10,11,16,5,NA,"1,2",1,2.389,"272",2,NA,0,"Sleep Deprivation"
NA,3,326704,5,5,7,9,11,7,15,4,5,12,NA,"4,5",1,1.226,"272",2,NA,0,"Sleep Deprivation"
NA,3,338870,6,6,7,7,9,1,10,16,13,14,NA,"11,7",1,1.175,"272",2,NA,0,"Sleep Deprivation"
NA,3,351712,7,7,7,13,14,8,2,6,9,12,NA,"2,2",1,1.867,"272",2,NA,0,"Sleep Deprivation"
NA,3,364989,8,8,7,7,13,15,16,2,14,9,NA,"7,7",1,2.284,"272",2,NA,0,"Sleep Deprivation"
NA,3,382300,9,9,7,9,4,12,5,8,11,3,NA,"4,2",1,6.304,"272",2,NA,0,"Sleep Deprivation"
NA,3,396120,10,10,7,12,4,11,10,1,13,14,NA,"7,1",0,2.8,"272",2,NA,0,"Sleep Deprivation"
NA,1,18589,1,1,7,5,15,6,3,13,16,14,NA,"13,5",1,1.964,"272",3,NA,0,"Sleep Deprivation"
NA,1,31130,2,2,7,1,5,9,2,4,11,16,NA,"6,7",1,1.56,"272",3,NA,0,"Sleep Deprivation"
NA,1,43133,3,3,7,1,2,4,8,10,13,12,NA,"1,1",1,1.017,"272",3,NA,0,"Sleep Deprivation"
NA,1,55300,4,4,7,7,2,10,15,4,12,6,NA,"2,2",1,1.178,"272",3,NA,0,"Sleep Deprivation"
NA,1,68233,5,5,7,8,9,16,4,2,10,3,NA,"7,3",0,1.946,"272",3,NA,0,"Sleep Deprivation"
NA,1,80472,6,6,7,8,14,4,6,1,13,2,NA,"6,4",1,1.25,"272",3,NA,0,"Sleep Deprivation"
NA,1,92674,7,7,7,4,3,13,12,14,2,1,NA,"16,1",1,1.198,"272",3,NA,0,"Sleep Deprivation"
NA,1,105128,8,8,7,10,13,8,4,11,3,12,NA,"4,4",1,1.47,"272",3,NA,0,"Sleep Deprivation"
NA,1,117658,9,9,7,16,12,11,4,10,14,3,NA,"1,1",1,1.553,"272",3,NA,0,"Sleep Deprivation"
NA,1,130658,10,10,7,14,12,2,6,4,11,9,NA,"13,1",1,2.005,"272",3,NA,0,"Sleep Deprivation"
NA,4,403195,1,1,7,9,5,2,4,3,13,11,NA,"2,3",1,1.807,"274",0,NA,1,"Control"
NA,4,417166,2,2,7,7,1,12,15,13,10,5,NA,"1,4",1,3.071,"274",0,NA,1,"Control"
NA,4,429522,3,3,7,3,4,10,5,16,1,12,NA,"4,2",1,1.467,"274",0,NA,1,"Control"
NA,4,446574,4,4,7,2,9,1,16,10,5,14,NA,"16,4",1,6.158,"274",0,NA,1,"Control"
NA,4,462269,5,5,7,14,8,3,16,12,2,4,NA,"16,4",0,4.808,"274",0,NA,1,"Control"
NA,4,476888,6,6,7,1,11,13,16,3,4,12,NA,"11,2",1,3.754,"274",0,NA,1,"Control"
NA,4,489458,7,7,7,8,15,9,14,10,3,16,NA,"12,3",1,1.683,"274",0,NA,1,"Control"
NA,4,502131,8,8,7,6,10,3,9,5,2,11,NA,"1,4",1,1.771,"274",0,NA,1,"Control"
NA,4,514753,9,9,7,15,3,8,16,5,2,4,NA,"2,6",0,1.734,"274",0,NA,1,"Control"
NA,4,527887,10,10,7,4,11,16,3,8,6,7,NA,"6,6",1,2.234,"274",0,NA,1,"Control"
NA,5,542108,1,1,7,2,11,5,15,14,1,13,NA,"3,2",1,1.215,"274",1,NA,1,"Control"
NA,5,556491,2,2,7,2,14,6,5,16,10,12,NA,"5,2",1,3.481,"274",1,NA,1,"Control"
NA,5,573576,3,3,7,3,14,4,13,5,11,15,NA,"5,5",0,6.182,"274",1,NA,1,"Control"
NA,5,585999,4,4,7,8,15,9,3,13,14,1,NA,"11,7",1,1.533,"274",1,NA,1,"Control"
NA,5,599899,5,5,7,15,6,9,3,14,5,2,NA,"3,6",1,3.011,"274",1,NA,1,"Control"
NA,5,612047,6,6,7,15,5,2,12,16,7,4,NA,"5,3",0,1.249,"274",1,NA,1,"Control"
NA,5,624222,7,7,7,9,11,2,15,14,12,5,NA,"5,7",1,1.275,"274",1,NA,1,"Control"
NA,5,636287,8,8,7,12,14,16,15,8,7,5,NA,"5,7",1,1.156,"274",1,NA,1,"Control"
NA,5,648880,9,9,7,5,4,8,2,10,12,13,NA,"11,5",0,1.698,"274",1,NA,1,"Control"
NA,5,661004,10,10,7,4,14,16,1,10,5,7,NA,"4,1",1,1.22,"274",1,NA,1,"Control"
NA,5,537470,1,1,7,15,12,14,6,9,16,11,NA,"12,2",1,4.353,"274",2,NA,1,"Control"
NA,5,549658,2,2,7,7,13,14,3,16,4,2,NA,"10,2",1,1.275,"274",2,NA,1,"Control"
NA,5,562043,3,3,7,6,16,11,1,15,12,13,NA,"15,5",1,1.489,"274",2,NA,1,"Control"
NA,5,575954,4,4,7,10,9,11,1,15,8,2,NA,"3,6",1,3.019,"274",2,NA,1,"Control"
NA,5,588071,5,5,7,3,2,16,10,7,5,15,NA,"3,1",1,1.226,"274",2,NA,1,"Control"
NA,5,601064,6,6,7,6,16,15,1,7,11,2,NA,"13,1",1,2.1,"274",2,NA,1,"Control"
NA,5,614536,7,7,7,16,11,7,4,14,13,15,NA,"16,5",1,2.58,"274",2,NA,1,"Control"
NA,5,627429,8,8,7,4,10,3,5,14,13,11,NA,"5,4",0,1.975,"274",2,NA,1,"Control"
NA,5,639967,9,9,7,13,12,10,15,14,6,1,NA,"11,1",1,1.641,"274",2,NA,1,"Control"
NA,5,652160,10,10,7,16,10,8,11,6,4,9,NA,"16,1",1,1.286,"274",2,NA,1,"Control"
NA,2,154475,1,1,7,7,10,13,1,8,15,9,NA,"9,7",1,1.304,"274",3,NA,1,"Control"
NA,2,166324,2,2,7,13,11,2,4,10,8,16,NA,"13,1",1,0.952,"274",3,NA,1,"Control"
NA,2,179354,3,3,7,9,2,3,5,12,11,4,NA,"9,3",1,2.14,"274",3,NA,1,"Control"
NA,2,191987,4,4,7,3,15,5,7,8,10,9,NA,"8,5",1,1.747,"274",3,NA,1,"Control"
NA,2,204003,5,5,7,6,10,5,7,16,4,11,NA,"11,7",1,1.122,"274",3,NA,1,"Control"
NA,2,218361,6,6,7,11,16,13,15,10,2,9,NA,"10,3",0,3.466,"274",3,NA,1,"Control"
NA,2,232822,7,7,7,11,4,16,8,15,10,5,NA,"16,3",1,3.571,"274",3,NA,1,"Control"
NA,2,247032,8,8,7,8,7,10,9,12,5,14,NA,"15,7",0,3.305,"274",3,NA,1,"Control"
NA,2,259336,9,9,7,6,1,10,13,8,7,4,NA,"13,4",1,1.415,"274",3,NA,1,"Control"
NA,2,271356,10,10,7,11,16,3,2,8,1,5,NA,"1,6",1,1.132,"274",3,NA,1,"Control"
NA,1,17863,1,1,7,16,14,3,5,1,8,2,NA,"4,2",1,1.29,"275",0,NA,0,"Sleep Deprivation"
NA,1,30379,2,2,7,12,13,4,10,7,6,11,NA,"11,7",1,1.605,"275",0,NA,0,"Sleep Deprivation"
NA,1,42889,3,3,7,11,1,4,15,13,7,9,NA,"11,1",1,1.585,"275",0,NA,0,"Sleep Deprivation"
NA,1,55692,4,4,7,12,8,6,2,3,16,10,NA,"9,2",1,1.854,"275",0,NA,0,"Sleep Deprivation"
NA,1,68040,5,5,7,7,14,5,16,1,11,6,NA,"3,2",1,1.463,"275",0,NA,0,"Sleep Deprivation"
NA,1,81472,6,6,7,12,11,1,6,16,8,3,NA,"10,2",1,2.512,"275",0,NA,0,"Sleep Deprivation"
NA,1,97092,7,7,7,13,7,5,9,11,8,14,NA,"13,6",1,3.599,"275",0,NA,0,"Sleep Deprivation"
NA,1,109604,8,8,7,8,4,13,10,2,5,16,NA,"10,4",0,1.605,"275",0,NA,0,"Sleep Deprivation"
NA,1,121900,9,9,7,15,1,9,4,2,3,14,NA,"14,4",1,1.349,"275",0,NA,0,"Sleep Deprivation"
NA,1,134244,10,10,7,8,12,7,3,4,9,14,NA,"12,2",0,1.396,"275",0,NA,0,"Sleep Deprivation"
NA,5,557983,1,1,7,3,5,7,6,12,1,13,NA,"13,7",1,1.904,"275",1,NA,0,"Sleep Deprivation"
NA,5,572298,2,2,7,7,4,16,13,11,8,15,NA,"11,5",1,3.381,"275",1,NA,0,"Sleep Deprivation"
NA,5,585322,3,3,7,12,14,6,1,2,11,9,NA,"9,4",1,2.107,"275",1,NA,0,"Sleep Deprivation"
NA,5,598244,4,4,7,1,11,4,5,14,15,8,NA,"14,5",1,1.996,"275",1,NA,0,"Sleep Deprivation"
NA,5,610525,5,5,7,2,3,13,10,8,1,9,NA,"6,6",1,1.381,"275",1,NA,0,"Sleep Deprivation"
NA,5,623323,6,6,7,12,7,1,3,4,16,6,NA,"6,7",1,1.847,"275",1,NA,0,"Sleep Deprivation"
NA,5,635855,7,7,7,9,10,15,14,1,2,6,NA,"15,3",1,1.61,"275",1,NA,0,"Sleep Deprivation"
NA,5,648175,8,8,7,4,5,16,12,14,13,11,NA,"4,3",1,1.403,"275",1,NA,0,"Sleep Deprivation"
NA,5,661307,9,9,7,16,2,4,1,12,7,5,NA,"2,2",0,2.194,"275",1,NA,0,"Sleep Deprivation"
NA,5,674784,10,10,7,16,3,13,12,11,4,8,NA,"13,3",0,2.555,"275",1,NA,0,"Sleep Deprivation"
NA,1,17985,1,1,7,2,14,5,16,12,10,3,NA,"16,4",1,1.353,"275",2,NA,0,"Sleep Deprivation"
NA,1,30061,2,2,7,2,11,3,7,15,1,12,NA,"6,4",1,1.153,"275",2,NA,0,"Sleep Deprivation"
NA,1,42347,3,3,7,4,2,10,8,7,15,1,NA,"10,1",1,1.352,"275",2,NA,0,"Sleep Deprivation"
NA,1,54849,4,4,7,8,2,13,9,6,14,3,NA,"9,4",0,1.58,"275",2,NA,0,"Sleep Deprivation"
NA,1,67499,5,5,7,13,6,7,5,3,1,12,NA,"2,6",1,1.718,"275",2,NA,0,"Sleep Deprivation"
NA,1,79620,6,6,7,7,4,3,1,12,16,6,NA,"13,5",1,1.191,"275",2,NA,0,"Sleep Deprivation"
NA,1,92962,7,7,7,5,9,15,14,7,8,6,NA,"8,6",1,2.398,"275",2,NA,0,"Sleep Deprivation"
NA,1,105899,8,8,7,12,5,9,10,3,6,14,NA,"10,4",0,1.993,"275",2,NA,0,"Sleep Deprivation"
NA,1,118032,9,9,7,13,2,5,8,7,16,11,NA,"16,3",1,1.222,"275",2,NA,0,"Sleep Deprivation"
NA,1,130301,10,10,7,11,10,7,6,3,5,12,NA,"14,1",1,1.346,"275",2,NA,0,"Sleep Deprivation"
NA,5,566696,1,1,7,1,8,10,13,12,9,16,NA,"9,6",1,2.208,"275",3,NA,0,"Sleep Deprivation"
NA,5,581760,2,2,7,13,2,3,9,8,10,4,NA,"3,6",1,4.133,"275",3,NA,0,"Sleep Deprivation"
NA,5,595123,3,3,7,10,2,1,3,9,7,11,NA,"7,6",0,2.452,"275",3,NA,0,"Sleep Deprivation"
NA,5,610266,4,4,7,16,7,12,10,5,1,15,NA,"3,4",0,4.226,"275",3,NA,0,"Sleep Deprivation"
NA,5,622620,5,5,7,9,7,6,5,14,3,4,NA,"5,5",1,1.445,"275",3,NA,0,"Sleep Deprivation"
NA,5,636111,6,6,7,1,13,6,9,12,11,4,NA,"9,2",1,2.557,"275",3,NA,0,"Sleep Deprivation"
NA,5,651412,7,7,7,3,15,11,10,2,1,4,NA,"15,7",0,4.382,"275",3,NA,0,"Sleep Deprivation"
NA,5,698638,9,9,7,5,6,14,16,10,15,7,NA,"14,3",0,1.478,"275",3,NA,0,"Sleep Deprivation"
NA,1,18335,1,1,7,1,14,4,12,2,6,3,NA,"4,3",1,1.748,"276",0,NA,0,"Control"
NA,1,30931,2,2,7,9,14,3,4,16,7,12,NA,"16,4",0,1.68,"276",0,NA,0,"Control"
NA,1,43079,3,3,7,2,9,16,7,12,5,15,NA,"2,1",1,1.235,"276",0,NA,0,"Control"
NA,1,55563,4,4,7,11,2,7,5,10,16,1,NA,"6,2",1,1.56,"276",0,NA,0,"Control"
NA,1,67739,5,5,7,5,8,2,3,16,15,6,NA,"3,1",1,1.265,"276",0,NA,0,"Control"
NA,1,79834,6,6,7,5,8,3,10,11,14,4,NA,"8,2",0,1.176,"276",0,NA,0,"Control"
NA,1,92146,7,7,7,3,8,10,14,9,12,13,NA,"7,4",1,1.379,"276",0,NA,0,"Control"
NA,1,104859,8,8,7,13,1,3,11,12,2,8,NA,"9,3",1,1.795,"276",0,NA,0,"Control"
NA,1,116979,9,9,7,12,4,13,11,6,7,3,NA,"4,1",0,1.218,"276",0,NA,0,"Control"
NA,1,129598,10,10,7,3,5,1,16,9,2,12,NA,"1,3",1,1.701,"276",0,NA,0,"Control"
NA,2,142902,1,1,7,7,1,2,13,12,11,16,NA,"16,7",1,1.426,"276",1,NA,0,"Control"
NA,2,157027,2,2,7,10,8,1,11,7,3,14,NA,"11,4",1,3.221,"276",1,NA,0,"Control"
NA,2,170250,3,3,7,16,1,3,15,5,8,9,NA,"4,3",1,2.293,"276",1,NA,0,"Control"
NA,2,183584,4,4,7,7,1,16,11,3,10,12,NA,"6,7",1,2.425,"276",1,NA,0,"Control"
NA,2,196846,5,5,7,3,1,2,13,11,9,4,NA,"5,1",1,2.349,"276",1,NA,0,"Control"
NA,2,209796,6,6,7,12,7,6,8,11,5,13,NA,"7,2",1,2.056,"276",1,NA,0,"Control"
NA,2,221681,7,7,7,8,1,7,16,14,15,9,NA,"5,2",1,0.988,"276",1,NA,0,"Control"
NA,2,236492,8,8,7,15,11,9,14,10,12,5,NA,"12,6",1,3.885,"276",1,NA,0,"Control"
NA,2,248471,9,9,7,11,14,15,12,6,3,9,NA,"14,2",1,1.059,"276",1,NA,0,"Control"
NA,2,260999,10,10,7,11,8,13,12,9,14,16,NA,"6,4",1,1.579,"276",1,NA,0,"Control"
NA,1,17948,1,1,7,16,8,2,3,12,5,13,NA,"13,7",1,1.364,"276",2,NA,0,"Control"
NA,1,33005,2,2,7,13,15,10,6,7,5,8,NA,"10,5",1,4.127,"276",2,NA,0,"Control"
NA,1,45221,3,3,7,16,2,3,15,11,6,7,NA,"16,1",1,1.309,"276",2,NA,0,"Control"
NA,1,57902,4,4,7,14,1,5,3,7,11,10,NA,"11,3",1,1.779,"276",2,NA,0,"Control"
NA,1,71757,5,5,7,14,9,2,10,4,7,16,NA,"10,4",1,2.916,"276",2,NA,0,"Control"
NA,1,85871,6,6,7,10,4,5,3,8,9,13,NA,"2,4",1,3.189,"276",2,NA,0,"Control"
NA,1,99456,7,7,7,12,16,4,9,7,15,6,NA,"15,7",1,2.664,"276",2,NA,0,"Control"
NA,1,113309,8,8,7,12,10,2,14,7,3,4,NA,"2,3",1,2.931,"276",2,NA,0,"Control"
NA,1,125658,9,9,7,11,8,2,6,9,1,10,NA,"10,7",0,1.423,"276",2,NA,0,"Control"
NA,1,137800,10,10,7,11,3,15,7,10,1,4,NA,"16,2",1,1.202,"276",2,NA,0,"Control"
NA,5,546646,1,1,7,13,6,5,16,2,7,3,NA,"9,7",1,1.227,"276",3,NA,0,"Control"
NA,5,558887,2,2,7,2,11,8,13,6,3,14,NA,"14,7",0,1.334,"276",3,NA,0,"Control"
NA,5,571090,3,3,7,16,1,8,11,4,10,3,NA,"8,3",1,1.251,"276",3,NA,0,"Control"
NA,5,583257,4,4,7,2,15,7,12,16,1,6,NA,"16,5",0,1.246,"276",3,NA,0,"Control"
NA,5,595919,5,5,7,7,16,2,3,8,1,6,NA,"7,2",0,1.735,"276",3,NA,0,"Control"
NA,5,607889,6,6,7,7,2,12,1,16,3,9,NA,"4,3",1,1.03,"276",3,NA,0,"Control"
NA,5,619740,7,7,7,2,5,16,4,8,1,11,NA,"3,1",1,0.936,"276",3,NA,0,"Control"
NA,5,633163,8,8,7,11,10,5,3,4,6,15,NA,"7,5",0,2.525,"276",3,NA,0,"Control"
NA,5,645354,9,9,7,2,5,14,1,7,9,15,NA,"9,3",1,1.327,"276",3,NA,0,"Control"
NA,5,657741,10,10,7,1,16,14,9,7,12,11,NA,"7,5",0,1.481,"276",3,NA,0,"Control"
NA,4,427372,1,1,7,4,5,15,12,1,8,3,NA,"11,1",1,1.614,"278",0,NA,0,"Control"
NA,4,441390,2,2,7,1,10,14,6,8,16,4,NA,"5,1",0,3.018,"278",0,NA,0,"Control"
NA,4,455089,3,3,7,16,8,2,13,4,12,3,NA,"8,2",0,2.668,"278",0,NA,0,"Control"
NA,4,467623,4,4,7,5,7,16,14,6,8,11,NA,"11,7",1,1.529,"278",0,NA,0,"Control"
NA,4,480109,5,5,7,13,9,2,7,8,16,1,NA,"13,1",1,1.463,"278",0,NA,0,"Control"
NA,4,492502,6,6,7,14,3,5,6,15,13,1,NA,"1,7",1,1.357,"278",0,NA,0,"Control"
NA,4,507195,7,7,7,11,16,8,2,10,5,15,NA,"8,3",1,3.663,"278",0,NA,0,"Control"
NA,4,522070,8,8,7,5,2,14,12,6,1,15,NA,"2,2",0,3.848,"278",0,NA,0,"Control"
NA,4,535032,9,9,7,2,13,14,1,12,10,16,NA,"16,7",1,1.965,"278",0,NA,0,"Control"
NA,4,547907,10,10,7,14,16,3,8,9,4,1,NA,"10,2",1,1.902,"278",0,NA,0,"Control"
NA,5,568953,1,1,7,4,8,16,1,15,3,7,NA,"13,5",1,1.484,"278",1,NA,0,"Control"
NA,5,583677,2,2,7,11,10,5,2,14,9,8,NA,"2,4",0,3.71,"278",1,NA,0,"Control"
NA,5,595818,3,3,7,4,11,1,3,5,13,16,NA,"16,7",1,1.166,"278",1,NA,0,"Control"
NA,5,608272,4,4,7,8,4,13,7,12,10,14,NA,"1,7",1,1.439,"278",1,NA,0,"Control"
NA,5,623554,5,5,7,1,3,13,16,2,11,15,NA,"2,5",1,4.302,"278",1,NA,0,"Control"
NA,5,639861,6,6,7,4,11,9,5,12,3,8,NA,"8,7",1,5.265,"278",1,NA,0,"Control"
NA,5,655625,7,7,7,7,13,10,14,4,12,15,NA,"14,3",0,4.793,"278",1,NA,0,"Control"
NA,5,690625,9,9,7,3,4,11,12,5,1,16,NA,"3,1",1,2.568,"278",1,NA,0,"Control"
NA,5,703220,10,10,7,6,8,3,4,5,16,10,NA,"14,1",1,1.637,"278",1,NA,0,"Control"
NA,5,579865,1,1,7,11,15,14,4,8,13,16,NA,"5,1",1,1.22,"278",2,NA,0,"Control"
NA,5,592252,2,2,7,15,10,7,6,11,8,12,NA,"7,2",1,1.337,"278",2,NA,0,"Control"
NA,5,607225,3,3,7,13,16,6,10,8,5,2,NA,"9,3",0,3.967,"278",2,NA,0,"Control"
NA,5,623644,4,4,7,9,16,12,6,15,4,8,NA,"6,4",1,5.441,"278",2,NA,0,"Control"
NA,5,636569,5,5,7,3,10,2,8,11,14,15,NA,"3,6",1,1.921,"278",2,NA,0,"Control"
NA,5,651413,6,6,7,5,6,8,1,11,16,12,NA,"5,2",1,3.797,"278",2,NA,0,"Control"
NA,5,663878,7,7,7,11,4,3,1,12,16,2,NA,"11,1",1,1.43,"278",2,NA,0,"Control"
NA,5,677698,8,8,7,10,12,16,15,14,1,8,NA,"14,5",1,2.737,"278",2,NA,0,"Control"
NA,5,691416,9,9,7,1,2,11,12,16,5,13,NA,"16,3",1,2.701,"278",2,NA,0,"Control"
NA,5,706061,10,10,7,14,13,4,5,11,16,3,NA,"4,3",1,3.619,"278",2,NA,0,"Control"
NA,4,402054,1,1,7,6,14,7,13,8,15,3,NA,"14,6",1,1.818,"278",3,NA,0,"Control"
NA,4,414619,2,2,7,13,4,2,9,3,8,14,NA,"14,7",1,1.568,"278",3,NA,0,"Control"
NA,4,452028,4,4,7,10,2,9,11,3,8,16,NA,"12,5",0,4.441,"278",3,NA,0,"Control"
NA,4,466982,5,5,7,10,2,14,6,13,1,5,NA,"13,5",1,3.886,"278",3,NA,0,"Control"
NA,4,479343,6,6,7,10,13,6,3,16,12,1,NA,"1,7",1,1.365,"278",3,NA,0,"Control"
NA,4,492738,7,7,7,10,14,8,4,11,5,7,NA,"8,3",1,2.409,"278",3,NA,0,"Control"
NA,4,508103,8,8,7,16,5,10,12,6,4,2,NA,"10,3",1,4.329,"278",3,NA,0,"Control"
NA,4,520471,9,9,7,16,6,4,9,13,12,3,NA,"13,7",1,1.355,"278",3,NA,0,"Control"
NA,4,533048,10,10,7,14,16,15,13,9,11,6,NA,"7,7",1,1.528,"278",3,NA,0,"Control"
NA,1,18150,1,1,7,16,7,14,6,15,5,1,NA,"15,5",1,1.637,"279",0,NA,1,"Sleep Deprivation"
NA,1,30263,2,2,7,14,15,7,16,5,2,3,NA,"14,1",1,1.257,"279",0,NA,1,"Sleep Deprivation"
NA,1,42799,3,3,7,10,5,14,4,16,9,2,NA,"2,6",1,1.681,"279",0,NA,1,"Sleep Deprivation"
NA,1,55653,4,4,7,3,13,9,16,2,14,4,NA,"3,1",1,1.996,"279",0,NA,1,"Sleep Deprivation"
NA,1,67801,5,5,7,14,2,10,16,11,3,13,NA,"14,1",1,1.296,"279",0,NA,1,"Sleep Deprivation"
NA,1,79761,6,6,7,16,10,8,1,6,14,3,NA,"3,7",1,1.11,"279",0,NA,1,"Sleep Deprivation"
NA,1,91948,7,7,7,12,14,3,10,7,16,1,NA,"11,1",1,1.334,"279",0,NA,1,"Sleep Deprivation"
NA,1,104709,8,8,7,4,6,11,13,15,9,1,NA,"9,4",1,1.913,"279",0,NA,1,"Sleep Deprivation"
NA,1,116496,9,9,7,11,12,4,15,2,10,14,NA,"10,6",1,0.942,"279",0,NA,1,"Sleep Deprivation"
NA,1,128231,10,10,7,15,4,9,8,6,12,5,NA,"5,7",1,0.89,"279",0,NA,1,"Sleep Deprivation"
NA,5,532301,1,1,7,16,5,3,14,4,6,8,NA,"3,2",1,1.177,"279",1,NA,1,"Sleep Deprivation"
NA,5,544430,2,2,7,13,4,2,12,3,8,6,NA,"8,6",1,1.281,"279",1,NA,1,"Sleep Deprivation"
NA,5,559029,3,3,7,4,7,10,3,8,12,9,NA,"12,6",1,3.734,"279",1,NA,1,"Sleep Deprivation"
