"","id","date","time","t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","t0_absolute"
"2017","SI_171","2015-09-25","23:13:40",1443215556640,3,337565,5,5,7,2,12,8,3,16,13,15,NA,"8,3",0,5.147,NA
"2018","SI_171","2015-09-25","23:13:56",1443215556640,3,349704,6,6,7,13,16,7,5,15,10,4,NA,"10,3",1,1.322,NA
"2019","SI_171","2015-09-25","23:14:08",1443215556640,3,361993,7,7,7,6,15,14,7,11,10,1,NA,"10,6",1,1.474,NA
"2020","SI_171","2015-09-25","23:14:20",1443215556640,3,374439,8,8,7,16,9,13,3,5,1,7,NA,"13,5",1,1.63,NA
"2021","SI_171","2015-09-25","23:14:33",1443215556640,3,389192,9,9,7,8,9,1,7,14,3,4,NA,"14,4",0,3.936,NA
"2022","SI_171","2015-09-25","23:14:48",1443215556640,3,401938,10,10,7,3,8,9,10,16,14,2,NA,"15,5",1,1.93,NA
"2023","SI_171","2015-09-26","06:57:33",1443243453826,3,295539,1,1,7,11,10,1,13,2,4,14,NA,"1,3",1,2.767,NA
"2024","SI_171","2015-09-26","06:57:47",1443243453826,3,312870,2,2,7,11,5,1,6,7,12,10,NA,"6,4",1,6.512,NA
"2025","SI_171","2015-09-26","06:58:04",1443243453826,3,327076,3,3,7,6,14,8,1,15,13,12,NA,"12,7",1,3.388,NA
"2026","SI_171","2015-09-26","06:58:18",1443243453826,3,340003,4,4,7,8,1,14,3,9,11,16,NA,"5,7",1,2.108,NA
"2027","SI_171","2015-09-26","06:58:31",1443243453826,3,357012,5,5,7,2,7,6,3,11,5,14,NA,"3,6",1,6.194,NA
"2028","SI_171","2015-09-26","06:58:48",1443243453826,3,383977,6,6,7,9,1,5,11,10,4,16,NA,"7,5",0,16.149,NA
"2029","SI_171","2015-09-26","06:59:15",1443243453826,3,398290,7,7,7,14,4,13,5,6,15,9,NA,"15,6",1,3.496,NA
"2030","SI_171","2015-09-26","06:59:30",1443243453826,3,416395,8,8,7,12,13,16,7,4,10,1,NA,"10,6",0,7.286,NA
"2031","SI_171","2015-09-26","06:59:48",1443243453826,3,429577,9,9,7,1,8,14,7,16,4,3,NA,"4,7",1,2.365,NA
"2032","SI_171","2015-09-26","07:00:01",1443243453826,3,442899,10,10,7,10,1,6,13,7,5,8,NA,"8,7",1,2.503,NA
"2033","SI_171","2015-09-26","12:40:53",1443264053456,4,413770,1,1,7,11,3,14,16,8,2,12,NA,"14,7",1,1.981,NA
"2034","SI_171","2015-09-26","12:41:06",1443264053456,4,426198,2,2,7,16,2,14,1,15,3,11,NA,"11,2",1,1.608,NA
"2035","SI_171","2015-09-26","12:41:18",1443264053456,4,439221,3,3,7,10,8,11,13,5,12,4,NA,"13,4",1,2.203,NA
"2036","SI_171","2015-09-26","12:41:31",1443264053456,4,451789,4,4,7,7,11,6,10,15,13,3,NA,"16,5",1,1.746,NA
"2037","SI_171","2015-09-26","12:41:44",1443264053456,4,464629,5,5,7,6,5,9,13,7,11,8,NA,"9,3",1,2.021,NA
"2038","SI_171","2015-09-26","12:41:57",1443264053456,4,478782,6,6,7,12,6,2,1,7,5,15,NA,"12,4",1,3.331,NA
"2039","SI_171","2015-09-26","12:42:11",1443264053456,4,490934,7,7,7,10,5,12,7,11,2,15,NA,"10,1",1,1.334,NA
"2040","SI_171","2015-09-26","12:42:23",1443264053456,4,503378,8,8,7,9,13,7,3,6,14,8,NA,"13,5",1,1.622,NA
"2041","SI_171","2015-09-26","12:42:35",1443264053456,4,519062,9,9,7,12,14,8,11,4,9,3,NA,"6,7",0,4.864,NA
"2042","SI_171","2015-09-26","12:42:51",1443264053456,4,534171,10,10,7,1,11,8,3,4,12,13,NA,"13,7",1,4.291,NA
"2043","SI_171","2015-09-26","17:01:48",1443279708415,2,153294,1,1,7,16,11,6,7,8,10,2,NA,"11,2",1,1.232,NA
"2044","SI_171","2015-09-26","17:02:00",1443279708415,2,166186,2,2,7,10,7,3,6,13,9,2,NA,"16,7",1,2.045,NA
"2045","SI_171","2015-09-26","17:02:13",1443279708415,2,178689,3,3,7,2,6,11,10,1,5,4,NA,"11,6",1,1.684,NA
"2046","SI_171","2015-09-26","17:02:25",1443279708415,2,191371,4,4,7,5,7,2,15,13,12,3,NA,"4,6",1,1.859,NA
"2047","SI_171","2015-09-26","17:02:38",1443279708415,2,203615,5,5,7,12,15,14,1,3,7,2,NA,"2,7",1,1.425,NA
"2048","SI_171","2015-09-26","17:02:50",1443279708415,2,216367,6,6,7,3,2,11,7,16,4,15,NA,"9,7",1,1.934,NA
"2049","SI_171","2015-09-26","17:03:03",1443279708415,2,229655,7,7,7,2,1,5,9,10,12,13,NA,"11,5",1,2.466,NA
"2050","SI_171","2015-09-26","17:03:16",1443279708415,2,245773,8,8,7,16,8,5,10,3,7,1,NA,"6,1",1,5.3,NA
"2051","SI_171","2015-09-26","17:03:32",1443279708415,2,259152,9,9,7,2,1,4,3,6,10,14,NA,"2,2",0,2.558,NA
"2052","SI_171","2015-09-26","17:03:46",1443279708415,2,271282,10,10,7,10,15,14,4,6,11,1,NA,"8,3",1,1.31,NA
"2053","SI_172","2015-09-25","22:39:51",1443213591095,4,431890,1,1,7,8,6,11,15,12,2,10,NA,"16,6",1,2.104,NA
"2054","SI_172","2015-09-25","22:40:04",1443213591095,4,446831,2,2,7,14,15,7,8,5,10,9,NA,"5,5",1,3.967,NA
"2055","SI_172","2015-09-25","22:40:19",1443213591095,4,459148,3,3,7,2,15,9,11,6,16,5,NA,"2,1",1,1.38,NA
"2056","SI_172","2015-09-25","22:40:31",1443213591095,4,471351,4,4,7,11,4,10,2,12,13,5,NA,"1,7",1,1.234,NA
"2057","SI_172","2015-09-25","22:40:43",1443213591095,4,484322,5,5,7,14,5,3,16,12,15,7,NA,"5,2",0,1.992,NA
"2058","SI_172","2015-09-25","22:40:56",1443213591095,4,497648,6,6,7,14,6,3,10,11,7,12,NA,"11,1",1,2.37,NA
"2059","SI_172","2015-09-25","22:41:10",1443213591095,4,510129,7,7,7,8,13,4,15,3,7,14,NA,"14,7",1,1.404,NA
"2060","SI_172","2015-09-25","22:41:22",1443213591095,4,522964,8,8,7,1,6,2,13,7,8,3,NA,"16,4",1,1.863,NA
"2061","SI_172","2015-09-25","22:41:35",1443213591095,4,536719,9,9,7,5,2,14,10,8,15,6,NA,"10,3",0,2.784,NA
"2062","SI_172","2015-09-25","22:41:49",1443213591095,4,550677,10,10,7,16,2,15,9,1,11,14,NA,"15,3",0,2.999,NA
"2063","SI_172","2015-09-26","07:06:43",1443244003205,3,294359,1,1,7,15,11,14,1,10,16,6,NA,"15,3",1,1.459,NA
"2064","SI_172","2015-09-26","07:06:55",1443244003205,3,306607,2,2,7,9,10,12,14,7,15,1,NA,"10,2",1,1.283,NA
"2065","SI_172","2015-09-26","07:07:07",1443244003205,3,319004,3,3,7,2,8,14,6,9,3,7,NA,"9,5",0,1.455,NA
"2066","SI_172","2015-09-26","07:07:20",1443244003205,3,331532,4,4,7,14,10,2,16,13,4,6,NA,"10,2",1,1.52,NA
"2067","SI_172","2015-09-26","07:07:32",1443244003205,3,344015,5,5,7,1,11,3,16,12,14,2,NA,"1,1",0,1.508,NA
"2068","SI_172","2015-09-26","07:07:45",1443244003205,3,357375,6,6,7,14,16,4,3,10,8,7,NA,"3,4",1,2.423,NA
"2069","SI_172","2015-09-26","07:07:58",1443244003205,3,369788,7,7,7,10,14,2,9,1,13,7,NA,"13,6",1,1.442,NA
"2070","SI_172","2015-09-26","07:08:11",1443244003205,3,385489,8,8,7,6,5,1,3,10,7,2,NA,"7,6",1,4.727,NA
"2071","SI_172","2015-09-26","07:08:26",1443244003205,3,399009,9,9,7,9,15,4,11,12,8,6,NA,"12,5",1,2.55,NA
"2072","SI_172","2015-09-26","07:08:40",1443244003205,3,411278,10,10,7,13,3,4,2,11,12,5,NA,"11,2",1,1.298,NA
"2073","SI_172","2015-09-26","12:41:01",1443264061135,4,431657,1,1,7,9,6,3,5,11,4,16,NA,"15,1",1,1.582,NA
"2074","SI_172","2015-09-26","12:41:13",1443264061135,4,445743,2,2,7,6,13,5,8,2,1,10,NA,"9,1",1,3.122,NA
"2075","SI_172","2015-09-26","12:41:27",1443264061135,4,461710,3,3,7,7,6,13,2,5,12,8,NA,"5,5",1,5.018,NA
"2076","SI_172","2015-09-26","12:41:43",1443264061135,4,473798,4,4,7,3,14,8,11,10,4,1,NA,"2,1",1,1.12,NA
"2077","SI_172","2015-09-26","12:41:55",1443264061135,4,487450,5,5,7,7,2,11,3,10,5,12,NA,"9,1",1,2.695,NA
"2078","SI_172","2015-09-26","12:42:09",1443264061135,4,502262,6,6,7,5,14,13,15,16,2,9,NA,"15,4",1,3.889,NA
"2079","SI_172","2015-09-26","12:42:24",1443264061135,4,518530,7,7,7,2,6,16,5,3,14,9,NA,"14,6",1,5.346,NA
"2080","SI_172","2015-09-26","12:42:40",1443264061135,4,531761,8,8,7,4,6,10,7,1,3,14,NA,"6,2",0,2.284,NA
"2081","SI_172","2015-09-26","12:42:53",1443264061135,4,543813,9,9,7,6,13,1,9,11,3,4,NA,"5,7",1,1.12,NA
"2082","SI_172","2015-09-26","12:43:05",1443264061135,4,555862,10,10,7,15,7,12,1,6,13,11,NA,"6,5",0,1.126,NA
"2083","SI_172","2015-09-26","16:46:11",1443278771412,2,141628,1,1,7,1,8,4,5,10,14,13,NA,"10,4",1,2.83,NA
"2084","SI_172","2015-09-26","16:46:25",1443278771412,2,154493,2,2,7,9,12,3,15,13,4,2,NA,"12,2",1,1.921,NA
"2085","SI_172","2015-09-26","16:46:38",1443278771412,2,167285,3,3,7,7,15,13,4,6,12,1,NA,"4,2",1,1.831,NA
"2086","SI_172","2015-09-26","16:46:50",1443278771412,2,180812,4,4,7,3,12,1,14,6,15,13,NA,"1,3",1,2.565,NA
"2087","SI_172","2015-09-26","16:47:04",1443278771412,2,195619,5,5,7,13,10,15,9,4,6,8,NA,"13,2",1,3.834,NA
"2088","SI_172","2015-09-26","16:47:19",1443278771412,2,210715,6,6,7,16,12,10,14,15,13,4,NA,"10,3",1,4.153,NA
"2089","SI_172","2015-09-26","16:47:34",1443278771412,2,222908,7,7,7,13,7,4,10,9,5,8,NA,"8,7",1,1.232,NA
"2090","SI_172","2015-09-26","16:47:46",1443278771412,2,235715,8,8,7,10,11,5,4,9,16,8,NA,"11,6",1,1.834,NA
"2091","SI_172","2015-09-26","16:47:59",1443278771412,2,248642,9,9,7,14,1,5,11,16,8,12,NA,"1,2",0,1.97,NA
"2092","SI_172","2015-09-26","16:48:12",1443278771412,2,262765,10,10,7,6,16,9,13,4,12,14,NA,"4,5",0,3.203,NA
"2093","SI_173","2015-09-29","23:26:06",1443561966010,2,161082,1,1,7,6,3,13,16,14,15,7,NA,"16,7",1,1.44,NA
"2094","SI_173","2015-09-29","23:26:18",1443561966010,2,174263,2,2,7,5,7,6,13,1,9,16,NA,"7,5",1,2.319,NA
"2095","SI_173","2015-09-29","23:26:31",1443561966010,2,189264,3,3,7,5,4,16,13,9,15,11,NA,"6,3",1,4.136,NA
"2096","SI_173","2015-09-29","23:26:46",1443561966010,2,203819,4,4,7,8,15,10,4,13,5,7,NA,"5,6",0,3.702,NA
"2097","SI_173","2015-09-29","23:27:01",1443561966010,2,216150,5,5,7,16,15,10,11,12,8,7,NA,"15,2",1,1.471,NA
"2098","SI_173","2015-09-29","23:27:13",1443561966010,2,229796,6,6,7,9,13,7,5,14,1,6,NA,"1,6",1,2.79,NA
"2099","SI_173","2015-09-29","23:27:27",1443561966010,2,241844,7,7,7,16,8,3,1,14,12,15,NA,"3,6",1,1.184,NA
"2100","SI_173","2015-09-29","23:27:39",1443561966010,2,255773,8,8,7,9,4,1,16,13,14,3,NA,"4,5",1,3.075,NA
"2101","SI_173","2015-09-29","23:27:53",1443561966010,2,271453,9,9,7,1,7,11,4,5,9,15,NA,"2,2",1,4.825,NA
"2102","SI_173","2015-09-29","23:28:08",1443561966010,2,284736,10,10,7,14,3,1,12,16,6,9,NA,"6,6",1,2.423,NA
"2103","SI_173","2015-09-30","08:20:26",1443594026247,5,539594,1,1,7,13,4,1,10,2,11,15,NA,"10,4",1,1.378,NA
"2104","SI_173","2015-09-30","08:20:38",1443594026247,5,553509,2,2,7,14,10,1,5,3,9,11,NA,"7,3",1,3.015,NA
"2105","SI_173","2015-09-30","08:20:52",1443594026247,5,565800,3,3,7,8,11,9,4,12,15,3,NA,"5,1",1,1.393,NA
"2106","SI_173","2015-09-30","08:21:04",1443594026247,5,585930,4,4,7,15,5,9,3,2,1,13,NA,"5,1",0,9.238,NA
"2107","SI_173","2015-09-30","08:21:24",1443594026247,5,598391,5,5,7,15,7,1,16,14,10,12,NA,"3,6",1,1.561,NA
"2108","SI_173","2015-09-30","08:21:37",1443594026247,5,611123,6,6,7,1,5,15,3,4,14,11,NA,"14,6",1,1.826,NA
"2109","SI_173","2015-09-30","08:21:50",1443594026247,5,623336,7,7,7,4,6,12,9,8,16,1,NA,"4,1",1,1.313,NA
"2110","SI_173","2015-09-30","08:22:02",1443594026247,5,638449,8,8,7,12,6,2,5,13,15,7,NA,"15,6",0,4.2,NA
"2111","SI_173","2015-09-30","08:22:17",1443594026247,5,650783,9,9,7,9,2,3,7,6,8,13,NA,"13,7",1,1.433,NA
"2112","SI_173","2015-09-30","08:22:29",1443594026247,5,663923,10,10,7,6,15,12,1,5,16,8,NA,"8,5",1,2.242,NA
"2113","SI_173","2015-09-30","12:44:24",1443609864081,5,539895,1,1,7,3,5,8,9,15,1,7,NA,"8,4",1,4.686,NA
"2114","SI_173","2015-09-30","12:44:39",1443609864081,5,553680,2,2,7,16,12,10,14,13,15,11,NA,"15,4",1,2.926,NA
"2115","SI_173","2015-09-30","12:44:53",1443609864081,5,567675,3,3,7,7,11,3,6,15,12,1,NA,"12,1",1,3.144,NA
"2116","SI_173","2015-09-30","12:45:07",1443609864081,5,579947,4,4,7,4,2,1,10,3,5,8,NA,"2,1",1,1.419,NA
"2117","SI_173","2015-09-30","12:45:19",1443609864081,5,597572,5,5,7,1,13,3,11,4,8,5,NA,"11,4",1,6.767,NA
"2118","SI_173","2015-09-30","12:45:37",1443609864081,5,610014,6,6,7,7,2,5,13,14,11,15,NA,"11,2",1,1.58,NA
"2119","SI_173","2015-09-30","12:45:49",1443609864081,5,623294,7,7,7,10,7,16,12,13,3,2,NA,"13,5",1,2.426,NA
"2120","SI_173","2015-09-30","12:46:03",1443609864081,5,638500,8,8,7,4,3,2,11,8,7,15,NA,"12,4",0,4.351,NA
"2121","SI_173","2015-09-30","12:46:18",1443609864081,5,655606,9,9,7,11,1,4,7,13,14,12,NA,"11,1",1,6.252,NA
"2122","SI_173","2015-09-30","12:46:35",1443609864081,5,667732,10,10,7,2,14,7,12,8,1,9,NA,"2,1",1,1.268,NA
"2123","SI_173","2015-09-30","17:13:20",1443626000608,1,18966,1,1,7,13,14,16,9,7,4,10,NA,"15,1",1,2.342,NA
"2124","SI_173","2015-09-30","17:13:33",1443626000608,1,34673,2,2,7,16,4,13,11,15,8,1,NA,"15,5",0,4.845,NA
"2125","SI_173","2015-09-30","17:13:49",1443626000608,1,46942,3,3,7,4,14,16,10,9,8,1,NA,"11,1",0,1.4,NA
"2126","SI_173","2015-09-30","17:14:01",1443626000608,1,59176,4,4,7,1,4,3,8,14,5,6,NA,"8,4",1,1.348,NA
"2127","SI_173","2015-09-30","17:14:14",1443626000608,1,71292,5,5,7,4,11,16,14,15,8,7,NA,"3,6",1,1.26,NA
"2128","SI_173","2015-09-30","17:14:26",1443626000608,1,86199,6,6,7,12,6,10,14,5,13,7,NA,"10,4",1,4.048,NA
"2129","SI_173","2015-09-30","17:14:41",1443626000608,1,98435,7,7,7,12,8,5,6,9,15,7,NA,"9,5",1,1.361,NA
"2130","SI_173","2015-09-30","17:14:53",1443626000608,1,112362,8,8,7,4,5,7,8,16,2,10,NA,"11,2",1,3.066,NA
"2131","SI_173","2015-09-30","17:15:07",1443626000608,1,124849,9,9,7,7,13,12,3,10,16,6,NA,"3,4",1,1.627,NA
"2132","SI_173","2015-09-30","17:15:19",1443626000608,1,137065,10,10,7,4,16,3,1,10,15,13,NA,"4,7",1,1.342,NA
"2133","SI_174","2015-09-30","12:37:20",1443609440216,2,154166,1,1,7,10,8,14,16,9,2,12,NA,"10,1",0,1.649,NA
"2134","SI_174","2015-09-30","12:37:32",1443609440216,2,166345,2,2,7,9,14,15,2,12,1,6,NA,"2,4",1,1.335,NA
"2135","SI_174","2015-09-30","12:37:44",1443609440216,2,178133,3,3,7,13,6,11,4,2,7,1,NA,"7,6",1,0.952,NA
"2136","SI_174","2015-09-30","12:37:56",1443609440216,2,190150,4,4,7,16,8,4,10,15,11,7,NA,"15,5",1,1.174,NA
"2137","SI_174","2015-09-30","12:38:08",1443609440216,2,202134,5,5,7,15,14,13,9,12,8,10,NA,"2,5",1,1.136,NA
"2138","SI_174","2015-09-30","12:38:20",1443609440216,2,214298,6,6,7,14,7,3,6,15,4,16,NA,"7,3",0,1.326,NA
"2139","SI_174","2015-09-30","12:38:32",1443609440216,2,226447,7,7,7,6,7,12,16,4,11,9,NA,"16,4",1,1.312,NA
"2140","SI_174","2015-09-30","12:38:45",1443609440216,2,238429,8,8,7,15,5,4,12,1,7,13,NA,"13,6",1,1.145,NA
"2141","SI_174","2015-09-30","12:38:56",1443609440216,2,250463,9,9,7,10,6,16,12,1,11,3,NA,"1,6",1,1.201,NA
"2142","SI_174","2015-09-30","12:39:09",1443609440216,2,262512,10,10,7,7,5,6,16,3,2,1,NA,"7,1",1,1.214,NA
"2143","SI_174","2015-09-30","16:19:02",1443622741999,3,292065,1,1,7,3,15,11,8,7,4,13,NA,"12,1",0,1.239,NA
"2144","SI_174","2015-09-30","16:19:14",1443622741999,3,303859,2,2,7,1,4,8,6,2,13,15,NA,"2,4",0,0.953,NA
"2145","SI_174","2015-09-30","16:19:25",1443622741999,3,317296,3,3,7,5,6,14,4,12,1,10,NA,"9,6",1,2.595,NA
"2146","SI_174","2015-09-30","16:19:39",1443622741999,3,329260,4,4,7,7,15,5,16,4,14,2,NA,"16,1",0,1.119,NA
"2147","SI_174","2015-09-30","16:19:51",1443622741999,3,340958,5,5,7,7,13,1,9,11,15,5,NA,"7,1",1,0.853,NA
"2148","SI_174","2015-09-30","16:20:02",1443622741999,3,353855,6,6,7,15,9,4,12,13,2,8,NA,"12,4",1,2.06,NA
"2149","SI_174","2015-09-30","16:20:15",1443622741999,3,365824,7,7,7,15,16,8,4,13,11,1,NA,"1,7",1,1.129,NA
"2150","SI_174","2015-09-30","16:20:27",1443622741999,3,377908,8,8,7,9,1,6,14,2,13,15,NA,"14,3",1,1.246,NA
"2151","SI_174","2015-09-30","16:20:39",1443622741999,3,389842,9,9,7,6,14,1,3,11,13,5,NA,"5,7",1,1.101,NA
"2152","SI_174","2015-09-30","16:20:51",1443622741999,3,401775,10,10,7,2,7,15,3,4,14,9,NA,"11,1",0,1.095,NA
"2153","SI_175","2015-11-17","22:39:19",1447796359810,5,562263,1,1,7,6,1,4,7,15,10,9,NA,"16,6",1,1.42,NA
"2154","SI_175","2015-11-17","22:39:32",1447796359810,5,574359,2,2,7,13,12,1,14,7,6,5,NA,"4,5",1,1.255,NA
"2155","SI_175","2015-11-17","22:39:44",1447796359810,5,587782,3,3,7,1,16,2,9,4,8,14,NA,"2,1",1,2.576,NA
"2156","SI_175","2015-11-17","22:39:57",1447796359810,5,599885,4,4,7,8,6,16,5,12,2,13,NA,"13,7",1,1.257,NA
"2157","SI_175","2015-11-17","22:40:09",1447796359810,5,611975,5,5,7,16,2,13,10,3,6,1,NA,"11,7",1,1.245,NA
"2158","SI_175","2015-11-17","22:40:21",1447796359810,5,623741,6,6,7,7,14,16,9,2,10,5,NA,"5,7",1,0.922,NA
"2159","SI_175","2015-11-17","22:40:33",1447796359810,5,638024,7,7,7,16,3,1,2,15,8,7,NA,"11,1",1,3.434,NA
"2160","SI_175","2015-11-17","22:40:47",1447796359810,5,653610,8,8,7,9,11,2,15,1,13,6,NA,"14,6",1,4.741,NA
"2161","SI_175","2015-11-17","22:41:03",1447796359810,5,666572,9,9,7,12,6,13,9,2,11,15,NA,"12,1",0,2.113,NA
"2162","SI_175","2015-11-17","22:41:16",1447796359810,5,678702,10,10,7,14,11,6,2,8,4,10,NA,"4,6",1,1.288,NA
"2163","SI_175","2015-11-18","07:38:37",1447828717405,1,17750,1,1,7,10,9,5,3,7,4,1,NA,"4,6",1,1.25,NA
"2164","SI_175","2015-11-18","07:38:49",1447828717405,1,31277,2,2,7,2,8,6,14,4,16,3,NA,"12,7",1,2.664,NA
"2165","SI_175","2015-11-18","07:39:03",1447828717405,1,46856,3,3,7,6,14,9,3,1,12,13,NA,"6,1",0,4.724,NA
"2166","SI_175","2015-11-18","07:39:18",1447828717405,1,58558,4,4,7,9,11,1,6,14,5,3,NA,"3,7",1,0.856,NA
"2167","SI_175","2015-11-18","07:39:30",1447828717405,1,71323,5,5,7,6,11,4,8,5,9,3,NA,"3,1",1,1.914,NA
"2168","SI_175","2015-11-18","07:39:43",1447828717405,1,84843,6,6,7,15,6,12,16,2,8,1,NA,"15,1",0,2.668,NA
"2169","SI_175","2015-11-18","07:39:56",1447828717405,1,98275,7,7,7,1,8,7,5,11,10,12,NA,"7,3",0,2.586,NA
"2170","SI_175","2015-11-18","07:40:10",1447828717405,1,113273,8,8,7,1,3,4,16,2,14,15,NA,"16,4",1,4.153,NA
"2171","SI_175","2015-11-18","07:40:25",1447828717405,1,125582,9,9,7,10,3,13,2,9,6,1,NA,"9,3",1,1.468,NA
"2172","SI_175","2015-11-18","07:40:37",1447828717405,1,137618,10,10,7,10,6,2,15,11,3,5,NA,"5,7",1,1.196,NA
"2173","SI_175","2015-11-18","12:40:29",1447846829853,4,437239,1,1,7,8,4,13,1,11,9,3,NA,"4,3",1,2.149,NA
"2174","SI_175","2015-11-18","12:40:42",1447846829853,4,450898,2,2,7,13,8,15,4,9,1,16,NA,"14,4",1,2.817,NA
"2175","SI_175","2015-11-18","12:40:56",1447846829853,4,464489,3,3,7,9,16,15,1,4,10,11,NA,"15,3",0,2.746,NA
"2176","SI_175","2015-11-18","12:41:10",1447846829853,4,476404,4,4,7,16,6,10,4,2,9,12,NA,"8,4",1,1.072,NA
"2177","SI_175","2015-11-18","12:41:22",1447846829853,4,488404,5,5,7,16,14,3,9,11,7,12,NA,"9,4",1,1.156,NA
"2178","SI_175","2015-11-18","12:41:34",1447846829853,4,502427,6,6,7,8,12,4,5,16,9,14,NA,"4,1",0,3.176,NA
"2179","SI_175","2015-11-18","12:41:48",1447846829853,4,515862,7,7,7,16,11,7,8,14,10,3,NA,"7,3",1,2.593,NA
"2180","SI_175","2015-11-18","12:42:01",1447846829853,4,527825,8,8,7,9,15,6,12,11,8,1,NA,"8,6",1,1.114,NA
"2181","SI_175","2015-11-18","12:42:13",1447846829853,4,539859,9,9,7,3,14,4,8,1,13,5,NA,"13,6",0,1.189,NA
"2182","SI_175","2015-11-18","12:42:25",1447846829853,4,553838,10,10,7,10,5,8,16,9,1,14,NA,"8,3",0,3.117,NA
"2183","SI_175","2015-11-18","17:13:33",1447863213971,4,404312,1,1,7,4,2,7,10,16,6,3,NA,"7,3",1,6.526,NA
"2184","SI_175","2015-11-18","17:13:51",1447863213971,4,417633,2,2,7,8,1,6,16,9,13,15,NA,"9,1",1,2.473,NA
"2185","SI_175","2015-11-18","17:14:04",1447863213971,4,430797,3,3,7,5,6,12,10,2,14,15,NA,"3,1",1,2.32,NA
"2186","SI_175","2015-11-18","17:14:17",1447863213971,4,444370,4,4,7,12,10,9,15,16,2,5,NA,"2,2",1,2.727,NA
"2187","SI_175","2015-11-18","17:14:31",1447863213971,4,459762,5,5,7,2,4,15,6,9,5,16,NA,"4,2",0,4.55,NA
"2188","SI_175","2015-11-18","17:14:46",1447863213971,4,472097,6,6,7,3,4,16,1,2,15,12,NA,"12,7",1,1.489,NA
"2189","SI_175","2015-11-18","17:14:59",1447863213971,4,484959,7,7,7,2,8,4,15,5,9,13,NA,"12,6",1,2.021,NA
"2190","SI_175","2015-11-18","17:15:12",1447863213971,4,498150,8,8,7,7,11,15,16,6,1,3,NA,"13,1",1,2.349,NA
"2191","SI_175","2015-11-18","17:15:25",1447863213971,4,511874,9,9,7,16,11,15,6,4,3,13,NA,"14,1",1,2.885,NA
"2192","SI_175","2015-11-18","17:15:38",1447863213971,4,524659,10,10,7,12,16,3,14,10,5,11,NA,"9,3",1,1.932,NA
"2193","SI_176","2015-11-17","22:14:57",1447794897097,5,534432,1,1,7,6,2,9,8,14,16,1,NA,"8,7",1,2.134,NA
"2194","SI_176","2015-11-17","22:15:10",1447794897097,5,546664,2,2,7,14,15,8,12,1,13,4,NA,"13,6",1,1.386,NA
"2195","SI_176","2015-11-17","22:15:22",1447794897097,5,558976,3,3,7,7,4,12,15,16,5,1,NA,"4,2",1,1.472,NA
"2196","SI_176","2015-11-17","22:15:34",1447794897097,5,570809,4,4,7,15,8,7,5,11,14,9,NA,"7,7",1,0.994,NA
"2197","SI_176","2015-11-17","22:15:46",1447794897097,5,582991,5,5,7,3,2,13,10,12,9,8,NA,"10,4",1,1.336,NA
"2198","SI_176","2015-11-17","22:15:58",1447794897097,5,594873,6,6,7,5,14,4,12,6,15,9,NA,"9,7",1,1.041,NA
"2199","SI_176","2015-11-17","22:16:10",1447794897097,5,606440,7,7,7,2,5,9,11,10,7,12,NA,"12,7",1,0.731,NA
"2200","SI_176","2015-11-17","22:16:22",1447794897097,5,619474,8,8,7,11,16,5,7,4,3,8,NA,"12,2",0,2.183,NA
"2201","SI_176","2015-11-17","22:16:35",1447794897097,5,632178,9,9,7,16,13,7,14,5,3,6,NA,"13,2",1,1.862,NA
"2202","SI_176","2015-11-17","22:16:47",1447794897097,5,644757,10,10,7,1,4,9,12,3,16,6,NA,"14,7",0,1.739,NA
"2203","SI_176","2015-11-18","07:05:05",1447826705720,3,285905,1,1,7,9,12,15,7,1,10,2,NA,"8,5",1,1.727,NA
"2204","SI_176","2015-11-18","07:05:18",1447826705720,3,297746,2,2,7,7,3,14,10,2,6,12,NA,"6,6",1,0.995,NA
"2205","SI_176","2015-11-18","07:05:30",1447826705720,3,309749,3,3,7,11,9,8,1,6,2,4,NA,"1,4",1,1.147,NA
"2206","SI_176","2015-11-18","07:05:42",1447826705720,3,321578,4,4,7,15,3,5,1,10,12,9,NA,"10,6",0,0.987,NA
"2207","SI_176","2015-11-18","07:05:53",1447826705720,3,333629,5,5,7,10,15,1,7,16,8,14,NA,"3,7",1,1.209,NA
"2208","SI_176","2015-11-18","07:06:06",1447826705720,3,345398,6,6,7,13,15,4,3,11,10,2,NA,"4,7",1,0.922,NA
"2209","SI_176","2015-11-18","07:06:17",1447826705720,3,357149,7,7,7,8,4,2,16,10,5,15,NA,"10,5",1,0.907,NA
"2210","SI_176","2015-11-18","07:06:29",1447826705720,3,368995,8,8,7,7,2,10,3,9,4,14,NA,"14,7",1,1.007,NA
"2211","SI_176","2015-11-18","07:06:41",1447826705720,3,381329,9,9,7,6,5,13,1,12,2,10,NA,"6,1",0,1.491,NA
"2212","SI_176","2015-11-18","07:06:53",1447826705720,3,393578,10,10,7,15,5,7,13,16,1,3,NA,"1,2",1,1.406,NA
"2213","SI_176","2015-11-18","12:34:26",1447846466397,2,153381,1,1,7,14,5,2,12,1,10,7,NA,"12,4",1,1.394,NA
"2214","SI_176","2015-11-18","12:34:38",1447846466397,2,165396,2,2,7,14,8,15,13,6,2,9,NA,"15,3",1,1.167,NA
